name,address,province,city,district,business_scope,contact,phone,registered_capital,registered_capital_raw,business_status,industry_code,tech_keywords,credit_score,role,is_verified,verification_status,source,source_company_id,source_url,source_query,uscc,establishment_date,website,phones_count,crucial_count,tags,raw_industries,scraped_at
深圳市德旺达五金模具有限公司,深圳市光明区马田街道合水口社区第四工业区第十一栋A,广东省,深圳市,光明区,"模具材料,五金材料,五金模具设备的销售与技术开发,机柜的生产与销售,五金配件,五金模具产品,五金模具设备的销售,机电设备,国内贸易,机柜,电子产品,自动化设备,模具配件,机箱",胡**,00000000000,110.0,110万人民币,存续,,"批发业,机械设备、五金产品及电子产品批发,其他机械设备及电子产品批发",80.0,enterprise,true,approved,tianxiagongchang.com,3743739,https://www.tianxiagongchang.com/detail/3743739_shen-zhen-shi-de-wang-da-wu-jin-mu-ju-you-xian-gong-si,五金模具,91440300594300894D,2012-04-23,,7,2,"存续,真实工厂","批发业,机械设备、五金产品及电子产品批发,其他机械设备及电子产品批发",2026-09-15T16:08:20.726521+00:00
深圳市宏创丰五金模具有限公司,深圳市龙华区观澜街道桂花社区桂花工业区5号厂房102,广东省,深圳市,龙华区,"五金模具,塑胶模具,机械零部件加工与销售,夹具,国内贸易,治具的设计加工,货物及技术进出口",赵*,00000000000,300.0,300万人民币,存续,,其他金属工具制造,80.0,enterprise,true,approved,tianxiagongchang.com,4320941,https://www.tianxiagongchang.com/detail/4320941_shen-zhen-shi-hong-chuang-feng-wu-jin-mu-ju-you-xian-gong-si,五金模具,914403003351395225,2015-04-09,,3,2,"存续,真实工厂",其他金属工具制造,2026-09-15T16:08:20.726521+00:00
东莞市泓钰五金模具有限公司,广东省东莞市长安镇沙头社区合顺路13号2号楼105室,广东省,东莞市,东莞市,"五金模具,五金制品,模具制品及配件,自动化设备及配件,通用机械设备及配件,塑胶模具",曾**,00000000000,100.0,100万人民币,存续,,"其他未列明金属制品制造,五金产品批发",80.0,enterprise,true,approved,tianxiagongchang.com,444369,https://www.tianxiagongchang.com/detail/444369_dong-guan-shi-hong-yu-wu-jin-mu-ju-you-xian-gong-si,五金模具,91441900MA53M4B934,2019-08-19,,1,1,"存续,真实工厂","其他未列明金属制品制造,五金产品批发",2026-09-15T16:08:20.726521+00:00
佛山市钜创五金模具有限公司,佛山市三水区乐平镇创新大道东6号之一（住所申报）,广东省,佛山市,三水区,五金模具,刘**,00000000000,100.0,100万人民币,存续,,模具制造,80.0,enterprise,true,approved,tianxiagongchang.com,1809814,https://www.tianxiagongchang.com/detail/1809814_fo-shan-shi-ju-chuang-wu-jin-mu-ju-you-xian-gong-si,五金模具,91440607052479455N,2012-08-22,,4,1,"存续,真实工厂,曾用名,佛山市福龙达五金模具有限公司",模具制造,2026-09-15T16:08:20.726521+00:00
仙桃东达五金模具有限公司,仙桃市叶王路民营工业园,湖北省,省直辖县级行政区划,仙桃市,"制造,五金产品制造,销售,设备设计,五金模具设计,五金模具标准件非标件制造,专用夹治具",胡**,00000000000,100.0,100万人民币,存续,,其他未列明制造业,80.0,enterprise,true,approved,tianxiagongchang.com,2471920,https://www.tianxiagongchang.com/detail/2471920_xian-tao-dong-da-wu-jin-mu-ju-you-xian-gong-si,五金模具,91429004309835516R,2014-07-08,,3,1,"存续,真实工厂",其他未列明制造业,2026-09-15T16:08:20.726521+00:00
东莞市盈业五金模具制品有限公司,广东省东莞市长安镇沙头合新街4号5号楼101室,广东省,东莞市,东莞市,"五金垫片,插座开关接触片,电池弹片,锌铝合金压铸件,五金冲压件,CNC数控加工,拉链上下止,电子通讯配件,五金模具,锌铝合金压铸件等",严**,00000000000,100.0,100万人民币,存续,,"其他未列明金属制品制造,电子和电工机械专用设备制造",80.0,enterprise,true,approved,tianxiagongchang.com,2498139,https://www.tianxiagongchang.com/detail/2498139_dong-guan-shi-ying-ye-wu-jin-mu-ju-zhi-pin-you-xian-gong-si,五金模具,91441900325203762X,2015-02-06,,5,1,"存续,真实工厂","其他未列明金属制品制造,电子和电工机械专用设备制造",2026-09-15T16:08:20.726521+00:00
沧州精英凝华汽车模具有限公司,河北省沧州市东光县南霞口镇北霞口村,河北省,沧州市,东光县,"检具,加工销售,销售汽车配件,汽车模具,机械配件,夹具",葛**,00000000000,1050.0,1050万人民币,存续,,其他通用零部件制造,80.0,enterprise,true,approved,tianxiagongchang.com,1553078,https://www.tianxiagongchang.com/detail/1553078_cang-zhou-jing-ying-ning-hua-qi-che-mu-ju-you-xian-gong-si,汽车模具,9113092369467181X4,2009-09-16,,6,1,"存续,真实工厂",其他通用零部件制造,2026-09-15T16:08:20.726521+00:00
台州屹丰汽车模具有限公司,三门县海润街道兴国路6号,浙江省,台州市,三门县,"模具,技术进出口,汽车模具,汽车零件制造,销售,货物进出口",张**,00000000000,5000.0,5000万人民币,存续,,汽车零部件及配件制造,80.0,enterprise,true,approved,tianxiagongchang.com,2005222,https://www.tianxiagongchang.com/detail/2005222_tai-zhou-yi-feng-qi-che-mu-ju-you-xian-gong-si,汽车模具,913310227976236340,2007-01-09,,7,1,"存续,真实工厂,曾用名,台州祺祥汽车模具有限公司",汽车零部件及配件制造,2026-09-15T16:08:20.726521+00:00
河北立信众邦汽车模具有限公司,泊头市经济开发区1号路,河北省,沧州市,泊头市,"汽车模具,汽车冲压件,主模型、模具制造,动车组,地铁,轻轨,磁悬浮模具,工装设计、加工、制造、销售,铁路机车车辆配件,工装模具制造,金属结构防腐处理,锌铬涂层加工,酸洗磷化打沙,喷漆,喷塑加工",李**,00000000000,3020.0,3020万人民币,存续,,"铁路专用设备及器材、配件制造,铁路机车车辆制造",80.0,enterprise,true,approved,tianxiagongchang.com,2553979,https://www.tianxiagongchang.com/detail/2553979_he-bei-li-xin-zhong-bang-qi-che-mu-ju-you-xian-gong-si,汽车模具,9113098157957837XD,2011-07-26,,7,1,"存续,真实工厂,曾用名,河北立信众邦轨道交通设备有限公司 河北立信众邦机车车辆配件有限公司","铁路专用设备及器材、配件制造,铁路机车车辆制造",2026-09-15T16:08:20.726521+00:00
沧州鑫田汽车模具有限公司,东光县南霞口镇北霞口村,河北省,沧州市,东光县,"零部件,生产,加工制造,销售汽车模具,加工模具",杨**,00000000000,2000.0,2000万人民币,存续,,汽车零部件及配件制造,80.0,enterprise,true,approved,tianxiagongchang.com,2567940,https://www.tianxiagongchang.com/detail/2567940_cang-zhou-xin-tian-qi-che-mu-ju-you-xian-gong-si,汽车模具,91130923697567743L,2009-11-19,,11,2,"存续,真实工厂",汽车零部件及配件制造,2026-09-15T16:08:20.726521+00:00
安徽福达汽车模具制造有限公司,安徽省合肥市高新区创新大道2658号办公综合楼 、Ⅰ101、Ⅱ101生产车间,安徽省,合肥市,蜀山区,"设计与生产制造,大型汽车冲压模具,夹具的研发,汽车装焊零部件,检具,冲压件,机械加工产品的生产与制造,汽车A类板件模具,五轴激光切割机1台,汽车模具,汽车零部件的生产制造",王*,00000000000,5000.0,5000万人民币,存续,,电子和电工机械专用设备制造,80.0,enterprise,true,approved,tianxiagongchang.com,3432489,https://www.tianxiagongchang.com/detail/3432489_an-hui-fu-da-qi-che-mu-ju-zhi-zao-you-xian-gong-si,汽车模具,91340100698957727M,2009-12-15,,8,1,"存续,真实工厂",电子和电工机械专用设备制造,2026-09-15T16:08:20.726521+00:00
扬州智宇汽车模具有限公司,扬州市江都区丁伙工业园区南环东路2号,江苏省,扬州市,江都区,"汽车模具,车身冲压件,模具,灰口铸铁,铸钢加工,大型数控加工,汽车车身设计,钣金加工服务",董**,00000000000,600.0,600万人民币,存续,,"汽车零部件及配件制造,模具制造",80.0,enterprise,true,approved,tianxiagongchang.com,390853,https://www.tianxiagongchang.com/detail/390853_yang-zhou-zhi-yu-qi-che-mu-ju-you-xian-gong-si,汽车模具,91321012MA1MHURW7F,2016-04-13,http://www.yzzymj.cn,3,1,"存续,真实工厂","汽车零部件及配件制造,模具制造",2026-09-15T16:08:20.726521+00:00
安徽祥恩汽车模具有限公司,安徽省广德市经济开发区西区德兴路3号,安徽省,宣城市,广德市,"汽车模具,机械设备及配件,五金制品的生产、加工、铸造及销售,汽车饰品,汽摩配件,金属材料,建材,机械设备,五金交化的销售,自营和代理各类商品及技术的进出口业务",徐**,00000000000,500.0,500万人民币,存续,,"其他未列明金属制品制造,其他未列明制造业",80.0,enterprise,true,approved,tianxiagongchang.com,430124,https://www.tianxiagongchang.com/detail/430124_an-hui-xiang-en-qi-che-mu-ju-you-xian-gong-si,汽车模具,91341822MA2NT1EQ47,2017-07-12,,5,3,"存续,真实工厂","其他未列明金属制品制造,其他未列明制造业",2026-09-15T16:08:20.726521+00:00
沧州鑫晟汽车模具有限公司,沧县兴济镇南堤村,河北省,沧州市,沧县,"预包装食品,销售：钢板,烟草零售,制造：汽车模具,生产,汽车部件,散装食品,日用品批发兼零售,五金配件,机箱,机械制造安装",高**,00000000000,800.0,800万人民币,存续,,"金属结构制造,模具制造",80.0,enterprise,true,approved,tianxiagongchang.com,778383,https://www.tianxiagongchang.com/detail/778383_cang-zhou-xin-cheng-qi-che-mu-ju-you-xian-gong-si,汽车模具,91130921075962458Q,2013-08-15,,3,1,"存续,真实工厂","金属结构制造,模具制造",2026-09-15T16:08:20.726521+00:00
泊头市慧东汽车模具有限公司,河北省沧州市泊头市经济开发区1号路（兴林模具北侧）,河北省,沧州市,泊头市,"销售,检具,制造,模型设计,机械加工,汽车模具,夹具,汽车模具制造",孙**,00000000000,700.0,700万人民币,存续,,"其他未列明制造业,其他未列明通用设备制造业",80.0,enterprise,true,approved,tianxiagongchang.com,1381359,https://www.tianxiagongchang.com/detail/1381359_bo-tou-shi-hui-dong-qi-che-mu-ju-you-xian-gong-si,汽车模具,9113098168139805XG,2008-11-21,,5,1,"存续,真实工厂","其他未列明制造业,其他未列明通用设备制造业",2026-09-15T16:08:20.726521+00:00
沧州润尔泰汽车模具有限公司,河北省沧州市南皮县南皮镇张让家村村东,河北省,沧州市,南皮县,"汽车模具,塑料零件,橡胶零件,汽车零配件,橡胶零件的加工销售,五金冲压件",张**,00000000000,1000.0,1000万人民币,存续,,"锻件及粉末冶金制品制造,汽车零部件及配件制造",80.0,enterprise,true,approved,tianxiagongchang.com,1619269,https://www.tianxiagongchang.com/detail/1619269_cang-zhou-run-er-tai-qi-che-mu-ju-you-xian-gong-si,汽车模具,911309276610552019,2007-04-20,,10,2,"存续,真实工厂,曾用名,沧州金波五金塑料制品有限公司","锻件及粉末冶金制品制造,汽车零部件及配件制造",2026-09-15T16:08:20.726521+00:00
重庆建茂电子连接器有限公司,重庆市九龙坡区陶家镇铜陶北路113号20幢,重庆市,重庆市,九龙坡区,"开发,电力电子元器件销售,汽车连接器,电子元器件制造,法律,生产,[依法须经批准的项目,模具设计,汽车连接器开发,销售,[以上项目法律,法规禁止经营的不得经营,车用电器,法规规定应经审批而未获审批前不得经营],经相关部门批准后方可开展经营活动],电子元器件批发,电力电子元器件制造,车用线束生产",叶**,00000000000,100.0,100万人民币,存续,,"汽车零部件及配件制造,塑料零件及其他塑料制品制造",80.0,enterprise,true,approved,tianxiagongchang.com,723006,https://www.tianxiagongchang.com/detail/723006_chong-qing-jian-mao-dian-zi-lian-jie-qi-you-xian-gong-si,电子连接器,9150010758281912X4,2011-09-16,,8,1,"存续,真实工厂,曾用名,重庆建优电器有限公司","汽车零部件及配件制造,塑料零件及其他塑料制品制造",2026-09-15T16:08:20.726521+00:00
东莞市立盈电子连接器有限公司,东莞市塘厦镇石潭埔大迳一路6号,广东省,东莞市,东莞市,,朱*,00000000000,50.0,50万人民币,存续,,电子器件制造,80.0,enterprise,true,approved,tianxiagongchang.com,1411568,https://www.tianxiagongchang.com/detail/1411568_dong-guan-shi-li-ying-dian-zi-lian-jie-qi-you-xian-gong-si,电子连接器,914419005536671710,2010-04-26,,2,0,"存续,真实工厂",电子器件制造,2026-09-15T16:08:20.726521+00:00
重庆三峡电子连接器有限公司,重庆市江津区珞璜镇工业园B区中兴大道16号,重庆市,重庆市,江津区,"电线,电缆制造,电力电子元器件制造,汽车及零配件批发,输配电及控制设备制造",张**,00000000000,1000.0,1000万人民币,存续,,"电线、电缆制造,电气机械和器材制造业,输配电及控制设备制造,电力电子元器件制造",80.0,enterprise,true,approved,tianxiagongchang.com,3492592,https://www.tianxiagongchang.com/detail/3492592_chong-qing-san-xia-dian-zi-lian-jie-qi-you-xian-gong-si,电子连接器,91500116MA60QJD478,2020-01-17,,3,1,"存续,真实工厂","电线、电缆制造,电气机械和器材制造业,输配电及控制设备制造,电力电子元器件制造",2026-09-15T16:08:20.726521+00:00
慈溪新峰电子连接器科技有限公司,浙江省宁波前湾新区康灵路36号5号楼1单元101室,浙江省,宁波市,慈溪市,"连接器研究,连接器,航空插头,电缆连接器,生产制造,开发,接插件",陈*,00000000000,100.0,100万人民币,存续,,"电力电子元器件制造,计算机、通信和其他电子设备制造业,电子元件及电子专用材料制造,其他电子元件制造",80.0,enterprise,true,approved,tianxiagongchang.com,3536786,https://www.tianxiagongchang.com/detail/3536786_ci-xi-xin-feng-dian-zi-lian-jie-qi-ke-ji-you-xian-gong-si,电子连接器,913302017900781432,2006-07-24,http://www.cixixinfeng.cn,6,1,"存续,真实工厂","电力电子元器件制造,计算机、通信和其他电子设备制造业,电子元件及电子专用材料制造,其他电子元件制造",2026-09-15T16:08:20.726521+00:00
温州荣欣电子连接器有限公司,浙江省温州市永嘉县乌牛街道仁浦村,浙江省,温州市,永嘉县,电气机械,郑**,00000000000,100.0,100万人民币,存续,,"电力电子元器件制造,金属制品业,铸造及其他金属制品制造,其他未列明金属制品制造",80.0,enterprise,true,approved,tianxiagongchang.com,3958468,https://www.tianxiagongchang.com/detail/3958468_wen-zhou-rong-xin-dian-zi-lian-jie-qi-you-xian-gong-si,电子连接器,91330324MACL5YTF5F,2023-05-31,,1,1,"存续,真实工厂","电力电子元器件制造,金属制品业,铸造及其他金属制品制造,其他未列明金属制品制造",2026-09-15T16:08:20.726521+00:00
余姚市海华电子连接器厂,浙江省余姚市泗门镇楝树下村下庙山路中心路8号,浙江省,宁波市,余姚市,"连接器的制造加工,插头,连接器,五金件,电源线",沈**,00000000000,35.0,35万人民币,存续,,"电线、电缆制造,电气机械和器材制造业,电机制造,电动机制造",80.0,enterprise,true,approved,tianxiagongchang.com,3648672,https://www.tianxiagongchang.com/detail/3648672_yu-yao-shi-hai-hua-dian-zi-lian-jie-qi-chang,电子连接器,91330281744980785X,2003-01-15,,8,1,"存续,真实工厂","电线、电缆制造,电气机械和器材制造业,电机制造,电动机制造",2026-09-15T16:08:20.726521+00:00
